HUD_ID,PROJECT_Name,PROJ_ADDRESS,PROJ_CTY,PROJ_ST,PROJ_ZIP,T_UNITS,LI_UNITS,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source,"Census Year","State FIPS","County FIPS","Place Name","Place FIPS","Census Tract Code","Census Block Code","Census Block Group","Full FIPS (block)","Full FIPS (tract)","Metro/Micro Statistical Area Name","Metro/Micro Statistical Area Code","Metro/Micro Statistical Area Type","Combined Statistical Area Name","Combined Statistical Area Code","Metropolitan Division Area Name","Metropolitan Division Area Code","County Subdivision Name","County Subdivision FIPS","County Subdivision Class Code","County Subdivision Class Description","ACS Housing/Number of housing units/Total/Value","ACS Housing/Number of housing units/Total/Margin of error","ACS Housing/Occupancy status/Occupied/Value","ACS Housing/Occupancy status/Occupied/Margin of error","ACS Housing/Occupancy status/Occupied/Percentage","ACS Housing/Occupancy status/Vacant/Value","ACS Housing/Occupancy status/Vacant/Margin of error","ACS Housing/Occupancy status/Vacant/Percentage","ACS Housing/Ownership of occupied units/Owner occupied/Value","ACS Housing/Ownership of occupied units/Owner occupied/Margin of error","ACS Housing/Ownership of occupied units/Owner occupied/Percentage","ACS Housing/Ownership of occupied units/Renter occupied/Value","ACS Housing/Ownership of occupied units/Renter occupied/Margin of error","ACS Housing/Ownership of occupied units/Renter occupied/Percentage","ACS Housing/Units in structure/1, detached unit/Value","ACS Housing/Units in structure/1, detached unit/Margin of error","ACS Housing/Units in structure/1, detached unit/Percentage","ACS Housing/Units in structure/1, attached unit/Value","ACS Housing/Units in structure/1, attached unit/Margin of error","ACS Housing/Units in structure/1, attached unit/Percentage","ACS Housing/Units in structure/2 units/Value","ACS Housing/Units in structure/2 units/Margin of error","ACS Housing/Units in structure/2 units/Percentage","ACS Housing/Units in structure/3 or 4 units/Value","ACS Housing/Units in structure/3 or 4 units/Margin of error","ACS Housing/Units in structure/3 or 4 units/Percentage","ACS Housing/Units in structure/5 to 9 units/Value","ACS Housing/Units in structure/5 to 9 units/Margin of error","ACS Housing/Units in structure/5 to 9 units/Percentage","ACS Housing/Units in structure/10 to 19 unit/Value","ACS Housing/Units in structure/10 to 19 unit/Margin of error","ACS Housing/Units in structure/10 to 19 unit/Percentage","ACS Housing/Units in structure/20 to 49 units/Value","ACS Housing/Units in structure/20 to 49 units/Margin of error","ACS Housing/Units in structure/20 to 49 units/Percentage","ACS Housing/Units in structure/50 or more units/Value","ACS Housing/Units in structure/50 or more units/Margin of error","ACS Housing/Units in structure/50 or more units/Percentage","ACS Housing/Units in structure/Mobile home units/Value","ACS Housing/Units in structure/Mobile home units/Margin of error","ACS Housing/Units in structure/Mobile home units/Percentage","ACS Housing/Units in structure/Boat, RV, van, etc. units/Value","ACS Housing/Units in structure/Boat, RV, van, etc. units/Margin of error","ACS Housing/Units in structure/Boat, RV, van, etc. units/Percentage","ACS Housing/Median value of owner-occupied housing units/Total/Value","ACS Housing/Median value of owner-occupied housing units/Total/Margin of error","ACS Housing/Value of owner-occupied housing units/Less than $10,000/Value","ACS Housing/Value of owner-occupied housing units/Less than $10,000/Margin of error","ACS Housing/Value of owner-occupied housing units/Less than $10,000/Percentage","ACS Housing/Value of owner-occupied housing units/$10,000 to $14,999/Value","ACS Housing/Value of owner-occupied housing units/$10,000 to $14,999/Margin of error","ACS Housing/Value of owner-occupied housing units/$10,000 to $14,999/Percentage","ACS Housing/Value of owner-occupied housing units/$15,000 to $19,999/Value","ACS Housing/Value of owner-occupied housing units/$15,000 to $19,999/Margin of error","ACS Housing/Value of owner-occupied housing units/$15,000 to $19,999/Percentage","ACS Housing/Value of owner-occupied housing units/$20,000 to $24,999/Value","ACS Housing/Value of owner-occupied housing units/$20,000 to $24,999/Margin of error","ACS Housing/Value of owner-occupied housing units/$20,000 to $24,999/Percentage","ACS Housing/Value of owner-occupied housing units/$25,000 to $29,999/Value","ACS Housing/Value of owner-occupied housing units/$25,000 to $29,999/Margin of error","ACS Housing/Value of owner-occupied housing units/$25,000 to $29,999/Percentage","ACS Housing/Value of owner-occupied housing units/$30,000 to $34,999/Value","ACS Housing/Value of owner-occupied housing units/$30,000 to $34,999/Margin of error","ACS Housing/Value of owner-occupied housing units/$30,000 to $34,999/Percentage","ACS Housing/Value of owner-occupied housing units/$35,000 to $39,999/Value","ACS Housing/Value of owner-occupied housing units/$35,000 to $39,999/Margin of error","ACS Housing/Value of owner-occupied housing units/$35,000 to $39,999/Percentage","ACS Housing/Value of owner-occupied housing units/$40,000 to $49,999/Value","ACS Housing/Value of owner-occupied housing units/$40,000 to $49,999/Margin of error","ACS Housing/Value of owner-occupied housing units/$40,000 to $49,999/Percentage","ACS Housing/Value of owner-occupied housing units/$50,000 to $59,999/Value","ACS Housing/Value of owner-occupied housing units/$50,000 to $59,999/Margin of error","ACS Housing/Value of owner-occupied housing units/$50,000 to $59,999/Percentage","ACS Housing/Value of owner-occupied housing units/$60,000 to $69,999/Value","ACS Housing/Value of owner-occupied housing units/$60,000 to $69,999/Margin of error","ACS Housing/Value of owner-occupied housing units/$60,000 to $69,999/Percentage","ACS Housing/Value of owner-occupied housing units/$70,000 to $79,999/Value","ACS Housing/Value of owner-occupied housing units/$70,000 to $79,999/Margin of error","ACS Housing/Value of owner-occupied housing units/$70,000 to $79,999/Percentage","ACS Housing/Value of owner-occupied housing units/$80,000 to $89,999/Value","ACS Housing/Value of owner-occupied housing units/$80,000 to $89,999/Margin of error","ACS Housing/Value of owner-occupied housing units/$80,000 to $89,999/Percentage","ACS Housing/Value of owner-occupied housing units/$90,000 to $99,999/Value","ACS Housing/Value of owner-occupied housing units/$90,000 to $99,999/Margin of error","ACS Housing/Value of owner-occupied housing units/$90,000 to $99,999/Percentage","ACS Housing/Value of owner-occupied housing units/$100,000 to $124,999/Value","ACS Housing/Value of owner-occupied housing units/$100,000 to $124,999/Margin of error","ACS Housing/Value of owner-occupied housing units/$100,000 to $124,999/Percentage","ACS Housing/Value of owner-occupied housing units/$125,000 to $149,999/Value","ACS Housing/Value of owner-occupied housing units/$125,000 to $149,999/Margin of error","ACS Housing/Value of owner-occupied housing units/$125,000 to $149,999/Percentage","ACS Housing/Value of owner-occupied housing units/$150,000 to $174,999/Value","ACS Housing/Value of owner-occupied housing units/$150,000 to $174,999/Margin of error","ACS Housing/Value of owner-occupied housing units/$150,000 to $174,999/Percentage","ACS Housing/Value of owner-occupied housing units/$175,000 to $199,999/Value","ACS Housing/Value of owner-occupied housing units/$175,000 to $199,999/Margin of error","ACS Housing/Value of owner-occupied housing units/$175,000 to $199,999/Percentage","ACS Housing/Value of owner-occupied housing units/$200,000 to $249,999/Value","ACS Housing/Value of owner-occupied housing units/$200,000 to $249,999/Margin of error","ACS Housing/Value of owner-occupied housing units/$200,000 to $249,999/Percentage","ACS Housing/Value of owner-occupied housing units/$250,000 to $299,999/Value","ACS Housing/Value of owner-occupied housing units/$250,000 to $299,999/Margin of error","ACS Housing/Value of owner-occupied housing units/$250,000 to $299,999/Percentage","ACS Housing/Value of owner-occupied housing units/$300,000 to $399,999/Value","ACS Housing/Value of owner-occupied housing units/$300,000 to $399,999/Margin of error","ACS Housing/Value of owner-occupied housing units/$300,000 to $399,999/Percentage","ACS Housing/Value of owner-occupied housing units/$400,000 to $499,999/Value","ACS Housing/Value of owner-occupied housing units/$400,000 to $499,999/Margin of error","ACS Housing/Value of owner-occupied housing units/$400,000 to $499,999/Percentage","ACS Housing/Value of owner-occupied housing units/$500,000 to $749,999/Value","ACS Housing/Value of owner-occupied housing units/$500,000 to $749,999/Margin of error","ACS Housing/Value of owner-occupied housing units/$500,000 to $749,999/Percentage","ACS Housing/Value of owner-occupied housing units/$750,000 to $999,999/Value","ACS Housing/Value of owner-occupied housing units/$750,000 to $999,999/Margin of error","ACS Housing/Value of owner-occupied housing units/$750,000 to $999,999/Percentage","ACS Housing/Value of owner-occupied housing units/$1,000,000 to $1,499,999/Value","ACS Housing/Value of owner-occupied housing units/$1,000,000 to $1,499,999/Margin of error","ACS Housing/Value of owner-occupied housing units/$1,000,000 to $1,499,999/Percentage","ACS Housing/Value of owner-occupied housing units/$1,500,000 to $1,999,999/Value","ACS Housing/Value of owner-occupied housing units/$1,500,000 to $1,999,999/Margin of error","ACS Housing/Value of owner-occupied housing units/$1,500,000 to $1,999,999/Percentage","ACS Housing/Value of owner-occupied housing units/$2,000,000 or more/Value","ACS Housing/Value of owner-occupied housing units/$2,000,000 or more/Margin of error","ACS Housing/Value of owner-occupied housing units/$2,000,000 or more/Percentage"
IAA20080090,"THE ROSE OF EAST DES MOINES","1331 IDAHO ST","DES MOINES",IA,50316,64,64,41.603367,-93.598626,1,rooftop,1331,"Idaho St",,,"Des Moines",IA,"Polk County",50316,US,Polk,2023,19,19153,"Des Moines",1921000,001700,2006,2,191530017002006,19153001700,"Des Moines-West Des Moines, IA",19780,metropolitan,"Des Moines-West Des Moines-Ames, IA",218,,,Lee,92409,Z1,"A nonfunctioning county subdivision",373,80,312,73,0.836,61,53,0.164,201,62,0.644,111,49,0.356,290,78,0.777,13,24,0.035,0,10,0,15,24,0.04,0,10,0,0,10,0,8,9,0.021,39,24,0.105,8,9,0.021,0,10,0,77800,7076,4,8,0.02,0,10,0,8,12,0.04,0,10,0,0,10,0,0,10,0,0,10,0,6,8,0.03,11,11,0.055,21,20,0.104,65,42,0.323,12,14,0.06,11,11,0.055,14,15,0.07,42,32,0.209,7,9,0.035,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0
IAA20090030,"DEER RIDGE APTS VI","6000 CRESTON AVE","DES MOINES",IA,50321,40,40,41.559891,-93.699257,1,rooftop,6000,"Creston Ave",,,"Des Moines",IA,"Polk County",50321,US,Polk,2023,19,19153,"Des Moines",1921000,004001,2034,2,191530040012034,19153004001,"Des Moines-West Des Moines, IA",19780,metropolitan,"Des Moines-West Des Moines-Ames, IA",218,,,"Des Moines",90987,Z1,"A nonfunctioning county subdivision",1131,201,1087,193,0.961,44,56,0.039,451,90,0.415,636,179,0.585,435,104,0.385,128,53,0.113,11,18,0.01,7,12,0.006,75,48,0.066,37,28,0.033,438,173,0.387,0,10,0,0,10,0,0,10,0,160600,21299,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,8,12,0.018,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,39,41,0.086,48,37,0.106,103,60,0.228,65,41,0.144,16,19,0.035,25,22,0.055,48,40,0.106,52,51,0.115,18,20,0.04,29,22,0.064,0,10,0,0,10,0,0,10,0,0,10,0
IAA20090045,"OAKVIEW TERRACE APTS","3211 30TH ST","DES MOINES",IA,50310,233,232,41.62455,-93.658508,1,rooftop,3211,"30th St",,,"Des Moines",IA,"Polk County",50310,US,Polk,2023,19,19153,"Des Moines",1921000,000701,1009,1,191530007011009,19153000701,"Des Moines-West Des Moines, IA",19780,metropolitan,"Des Moines-West Des Moines-Ames, IA",218,,,"Des Moines",90987,Z1,"A nonfunctioning county subdivision",526,138,504,136,0.958,22,33,0.042,151,64,0.3,353,127,0.7,145,63,0.276,14,22,0.027,26,34,0.049,0,10,0,20,25,0.038,122,65,0.232,199,111,0.378,0,10,0,0,10,0,0,10,0,135400,7617,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,46,28,0.305,71,50,0.47,8,13,0.053,26,25,0.172,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0
IAA20090050,"SOUTHVIEW SENIOR APTS","504 E HILLSIDE AVE","DES MOINES",IA,50315,40,40,41.571075,-93.606344,1,rooftop,504,"E Hillside Ave",,,"Des Moines",IA,"Polk County",50315,US,Polk,2023,19,19153,"Des Moines",1921000,004200,1024,1,191530042001024,19153004200,"Des Moines-West Des Moines, IA",19780,metropolitan,"Des Moines-West Des Moines-Ames, IA",218,,,Lee,92409,Z1,"A nonfunctioning county subdivision",1027,245,957,231,0.932,70,65,0.068,299,68,0.312,658,226,0.688,347,90,0.338,32,33,0.031,0,10,0,31,45,0.03,4,6,0.004,37,30,0.036,411,221,0.4,165,71,0.161,0,10,0,0,10,0,105800,15441,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,14,16,0.047,0,10,0,80,51,0.268,16,17,0.054,20,23,0.067,84,50,0.281,20,21,0.067,32,29,0.107,33,29,0.11,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0
IAA20090055,"WILLOW BEND APTS II","6500 SW NINTH ST","DES MOINES",IA,50315,24,24,41.524958,-93.626253,1,rooftop,6500,"SW 9th St",,,"Des Moines",IA,"Polk County",50315,US,Polk,2023,19,19153,"Des Moines",1921000,004701,5007,5,191530047015007,19153004701,"Des Moines-West Des Moines, IA",19780,metropolitan,"Des Moines-West Des Moines-Ames, IA",218,,,Bloomfield,90270,Z1,"A nonfunctioning county subdivision",471,121,445,122,0.945,26,40,0.055,283,87,0.636,162,88,0.364,395,117,0.839,6,12,0.013,0,10,0,0,10,0,0,10,0,25,32,0.053,29,34,0.062,16,25,0.034,0,10,0,0,10,0,97600,20141,0,10,0,9,15,0.032,0,10,0,16,20,0.057,0,10,0,0,10,0,0,10,0,37,43,0.131,0,10,0,0,10,0,22,21,0.078,34,53,0.12,31,37,0.11,47,38,0.166,41,39,0.145,14,17,0.049,20,33,0.071,12,18,0.042,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0
IAA20100025,"HOMES OF OAKRIDGE I","926 OAKRIDGE DR","DES MOINES",IA,50314,150,150,41.593098,-93.635683,1,rooftop,926,"Oakridge Dr",,,"Des Moines",IA,"Polk County",50314,US,Polk,2023,19,19153,"Des Moines",1921000,002700,3003,3,191530027003003,19153002700,"Des Moines-West Des Moines, IA",19780,metropolitan,"Des Moines-West Des Moines-Ames, IA",218,,,"Des Moines",90987,Z1,"A nonfunctioning county subdivision",148,73,148,73,1,0,10,0,0,10,0,148,73,1,49,77,0.331,0,10,0,0,10,0,0,10,0,41,54,0.277,32,52,0.216,17,19,0.115,9,14,0.061,0,10,0,0,10,0,0,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0
IAA20100030,"HOMES OF OAKRIDGE II","923 OAKRIDGE DR","DES MOINES",IA,,150,150,41.595073,-93.636566,1,range_interpolation,923,"Oakridge Dr",,,"Des Moines",IA,"Polk County",50314,US,"TIGER/Line® dataset from the US Census Bureau",2023,19,19153,"Des Moines",1921000,002700,3002,3,191530027003002,19153002700,"Des Moines-West Des Moines, IA",19780,metropolitan,"Des Moines-West Des Moines-Ames, IA",218,,,"Des Moines",90987,Z1,"A nonfunctioning county subdivision",148,73,148,73,1,0,10,0,0,10,0,148,73,1,49,77,0.331,0,10,0,0,10,0,0,10,0,41,54,0.277,32,52,0.216,17,19,0.115,9,14,0.061,0,10,0,0,10,0,0,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0
IAA20100035,"MELBOURNE APTS PHASE I","5515 SE 14TH ST","DES MOINES",IA,50320,84,84,41.534349,-93.595833,1,rooftop,5515,"SE 14th St",,,"Des Moines",IA,"Polk County",50320,US,Polk,2023,19,19153,"Des Moines",1921000,010805,1018,1,191530108051018,19153010805,"Des Moines-West Des Moines, IA",19780,metropolitan,"Des Moines-West Des Moines-Ames, IA",218,,,Bloomfield,90270,Z1,"A nonfunctioning county subdivision",937,176,864,162,0.922,73,119,0.078,534,170,0.618,330,157,0.382,705,180,0.752,0,10,0,0,10,0,0,10,0,0,10,0,74,75,0.079,73,119,0.078,0,10,0,85,79,0.091,0,10,0,219300,29624,0,10,0,8,16,0.015,18,32,0.034,0,10,0,0,10,0,0,10,0,0,10,0,16,26,0.03,0,10,0,0,10,0,0,10,0,18,31,0.034,0,10,0,8,12,0.015,83,76,0.155,47,56,0.088,0,10,0,179,123,0.335,48,46,0.09,109,90,0.204,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0
IAA20100040,"METRO LOFTS","255 VINE ST","DES MOINES",IA,,111,102,41.583975,-93.619172,1,range_interpolation,255,"Vine St",,,"Des Moines",IA,"Polk County",50309,US,"TIGER/Line® dataset from the US Census Bureau",2023,19,19153,"Des Moines",1921000,005101,4048,4,191530051014048,19153005101,"Des Moines-West Des Moines, IA",19780,metropolitan,"Des Moines-West Des Moines-Ames, IA",218,,,"Des Moines",90987,Z1,"A nonfunctioning county subdivision",2598,400,2335,411,0.899,263,168,0.101,536,166,0.23,1799,364,0.77,14,25,0.005,167,84,0.064,0,10,0,0,10,0,0,10,0,73,49,0.028,551,255,0.212,1793,350,0.69,0,10,0,0,10,0,322900,40282,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,54,50,0.101,57,77,0.106,28,34,0.052,77,64,0.144,227,140,0.424,48,60,0.09,45,42,0.084,0,10,0,0,10,0,0,10,0,0,10,0
IAA20100041,"MARTIN LUTHER KING BRICKSTONE DEVELOPMENT","1039 19TH ST","DES MOINES",IA,50314,18,18,41.596641,-93.642263,1,rooftop,1039,"19th St",,,"Des Moines",IA,"Polk County",50314,US,Polk,2023,19,19153,"Des Moines",1921000,002600,1000,1,191530026001000,19153002600,"Des Moines-West Des Moines, IA",19780,metropolitan,"Des Moines-West Des Moines-Ames, IA",218,,,"Des Moines",90987,Z1,"A nonfunctioning county subdivision",1110,153,960,167,0.865,150,59,0.135,192,67,0.2,768,165,0.8,408,103,0.368,20,24,0.018,126,80,0.114,92,50,0.083,285,131,0.257,76,48,0.068,77,40,0.069,26,30,0.023,0,10,0,0,10,0,161500,13847,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,6,8,0.031,4,15,0.021,18,21,0.094,0,10,0,3,5,0.016,9,11,0.047,17,19,0.089,15,16,0.078,52,32,0.271,34,43,0.177,6,8,0.031,21,23,0.109,7,8,0.036,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0
IAA20100045,"RUMELY LOFTS","104 SW FOURTH ST","DES MOINES",IA,50309,66,66,41.583288,-93.621218,1,rooftop,104,"SW 4th St",,,"Des Moines",IA,"Polk County",50309,US,Polk,2023,19,19153,"Des Moines",1921000,005101,4059,4,191530051014059,19153005101,"Des Moines-West Des Moines, IA",19780,metropolitan,"Des Moines-West Des Moines-Ames, IA",218,,,"Des Moines",90987,Z1,"A nonfunctioning county subdivision",2598,400,2335,411,0.899,263,168,0.101,536,166,0.23,1799,364,0.77,14,25,0.005,167,84,0.064,0,10,0,0,10,0,0,10,0,73,49,0.028,551,255,0.212,1793,350,0.69,0,10,0,0,10,0,322900,40282,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,54,50,0.101,57,77,0.106,28,34,0.052,77,64,0.144,227,140,0.424,48,60,0.09,45,42,0.084,0,10,0,0,10,0,0,10,0,0,10,0
IAA20100060,"WILLOW BEND APTS I","6616 SW NINTH ST","DES MOINES",IA,50315,59,58,41.524033,-93.626218,1,rooftop,6616,"SW 9th St",,,"Des Moines",IA,"Polk County",50315,US,Polk,2023,19,19153,"Des Moines",1921000,004701,5008,5,191530047015008,19153004701,"Des Moines-West Des Moines, IA",19780,metropolitan,"Des Moines-West Des Moines-Ames, IA",218,,,Bloomfield,90270,Z1,"A nonfunctioning county subdivision",471,121,445,122,0.945,26,40,0.055,283,87,0.636,162,88,0.364,395,117,0.839,6,12,0.013,0,10,0,0,10,0,0,10,0,25,32,0.053,29,34,0.062,16,25,0.034,0,10,0,0,10,0,97600,20141,0,10,0,9,15,0.032,0,10,0,16,20,0.057,0,10,0,0,10,0,0,10,0,37,43,0.131,0,10,0,0,10,0,22,21,0.078,34,53,0.12,31,37,0.11,47,38,0.166,41,39,0.145,14,17,0.049,20,33,0.071,12,18,0.042,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0
IAA20110522,"EAST DES MOINES REHAB","1441 DES MOINES ST","DES MOINES",IA,50316,60,60,41.594629,-93.596316,1,rooftop,1441,"Des Moines St",,,"Des Moines",IA,"Polk County",50316,US,Polk,2023,19,19153,"Des Moines",1921000,005200,1014,1,191530052001014,19153005200,"Des Moines-West Des Moines, IA",19780,metropolitan,"Des Moines-West Des Moines-Ames, IA",218,,,Lee,92409,Z1,"A nonfunctioning county subdivision",294,115,268,109,0.912,26,40,0.088,39,34,0.146,229,107,0.854,168,111,0.571,0,10,0,36,38,0.122,17,25,0.058,13,19,0.044,30,40,0.102,30,46,0.102,0,10,0,0,10,0,0,10,0,95600,20370,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,8,12,0.205,0,10,0,0,10,0,7,16,0.179,8,13,0.205,16,24,0.41,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0
IAA20110523,"SOUTH VIEW SENIOR APTS II","1900 SIXTH AVE","DES MOINES",IA,,40,40,41.611434,-93.625999,1,rooftop,1900,"6th Ave",,,"Des Moines",IA,"Polk County",50314,US,Polk,2023,19,19153,"Des Moines",1921000,005000,1006,1,191530050001006,19153005000,"Des Moines-West Des Moines, IA",19780,metropolitan,"Des Moines-West Des Moines-Ames, IA",218,,,"Des Moines",90987,Z1,"A nonfunctioning county subdivision",388,120,342,124,0.881,46,52,0.119,175,74,0.512,167,101,0.488,251,81,0.647,29,41,0.075,19,32,0.049,53,73,0.137,16,19,0.041,0,10,0,0,10,0,20,32,0.052,0,10,0,0,10,0,126700,36768,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,10,18,0.057,9,14,0.051,11,16,0.063,25,32,0.143,0,10,0,31,38,0.177,22,26,0.126,14,22,0.08,0,10,0,16,19,0.091,0,10,0,37,46,0.211,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0
IAA20110525,"RIVERPOINT LOFTS","340 SW SEVENTH ST","DES MOINES",IA,50309,91,91,41.580002,-93.624088,1,rooftop,340,"SW 7th St",,,"Des Moines",IA,"Polk County",50309,US,Polk,2023,19,19153,"Des Moines",1921000,005101,5012,5,191530051015012,19153005101,"Des Moines-West Des Moines, IA",19780,metropolitan,"Des Moines-West Des Moines-Ames, IA",218,,,"Des Moines",90987,Z1,"A nonfunctioning county subdivision",345,125,294,107,0.852,51,84,0.148,0,10,0,294,107,1,0,10,0,17,26,0.049,0,10,0,14,23,0.041,0,10,0,40,45,0.116,132,114,0.383,142,103,0.412,0,10,0,0,10,0,0,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0
IAA20110910,"MARTIN LUTHER KING BRICKSTONE II","1051 19TH ST","DES MOINES",IA,50314,30,30,41.597129,-93.642175,1,rooftop,1051,"19th St",,,"Des Moines",IA,"Polk County",50314,US,Polk,2023,19,19153,"Des Moines",1921000,002600,1000,1,191530026001000,19153002600,"Des Moines-West Des Moines, IA",19780,metropolitan,"Des Moines-West Des Moines-Ames, IA",218,,,"Des Moines",90987,Z1,"A nonfunctioning county subdivision",1110,153,960,167,0.865,150,59,0.135,192,67,0.2,768,165,0.8,408,103,0.368,20,24,0.018,126,80,0.114,92,50,0.083,285,131,0.257,76,48,0.068,77,40,0.069,26,30,0.023,0,10,0,0,10,0,161500,13847,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,6,8,0.031,4,15,0.021,18,21,0.094,0,10,0,3,5,0.016,9,11,0.047,17,19,0.089,15,16,0.078,52,32,0.271,34,43,0.177,6,8,0.031,21,23,0.109,7,8,0.036,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0
IAA20110911,"YMCA SUPPORTIVE HOUSING","2 SW NINTH ST","DES MOINES",IA,50309,140,140,41.582183,-93.627315,1,rooftop,2,"SW 9th St",,,"Des Moines",IA,"Polk County",50309,US,Polk,2023,19,19153,"Des Moines",1921000,005101,2043,2,191530051012043,19153005101,"Des Moines-West Des Moines, IA",19780,metropolitan,"Des Moines-West Des Moines-Ames, IA",218,,,"Des Moines",90987,Z1,"A nonfunctioning county subdivision",1152,268,1152,268,1,0,10,0,73,49,0.063,1079,272,0.937,0,10,0,26,39,0.023,0,10,0,0,10,0,0,10,0,0,10,0,483,209,0.419,643,219,0.558,0,10,0,0,10,0,285800,34877,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,10,16,0.137,0,10,0,0,10,0,37,28,0.507,26,39,0.356,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0
IAA20120015,"CAPITOL CITY DUPLEXES","3600 SE 11TH ST","DES MOINES",IA,50315,16,16,41.552511,-93.599855,1,rooftop,3600,"SE 11th St",,,"Des Moines",IA,"Polk County",50315,US,Polk,2023,19,19153,"Des Moines",1921000,004400,4002,4,191530044004002,19153004400,"Des Moines-West Des Moines, IA",19780,metropolitan,"Des Moines-West Des Moines-Ames, IA",218,,,Lee,92409,Z1,"A nonfunctioning county subdivision",438,157,390,157,0.89,48,49,0.11,144,74,0.369,246,145,0.631,196,71,0.447,0,10,0,0,10,0,0,10,0,14,22,0.032,64,63,0.146,105,125,0.24,35,36,0.08,24,37,0.055,0,10,0,141800,5251,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,107,71,0.743,33,31,0.229,0,10,0,4,9,0.028,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0
IAA20120025,CROSSWINDS,"1632 HULL AVE","DES MOINES",IA,50313,120,119,41.624469,-93.593571,1,rooftop,1632,"Hull Ave",,,"Des Moines",IA,"Polk County",50313,US,Polk,2023,19,19153,"Des Moines",1921000,000300,1015,1,191530003001015,19153000300,"Des Moines-West Des Moines, IA",19780,metropolitan,"Des Moines-West Des Moines-Ames, IA",218,,,Lee,92409,Z1,"A nonfunctioning county subdivision",480,143,421,146,0.877,59,65,0.123,153,64,0.363,268,132,0.637,274,85,0.571,0,10,0,0,10,0,0,10,0,51,54,0.106,34,40,0.071,121,116,0.252,0,10,0,0,10,0,0,10,0,116600,12917,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,12,21,0.078,8,13,0.052,0,10,0,0,10,0,85,75,0.556,25,40,0.163,12,13,0.078,0,10,0,11,17,0.072,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0
